longitude,latitude,OBJECTID,market_settlement_name,product_description,secondary_editor,editor,other_market_type_goods,market_type_goods,source,timestamp,market_name,market_days_monday,market_days_tuesday,market_days_wednesday,market_days_thursday,market_days_friday,market_days_saturday,market_days_sunday,total_market_days,wardcode,id,lat,lon
8.124236667,6.167455,116120,Elegu Ohankwu Nkumoro,Mixed,,racheal.olarewaju,,Mixed,GRID,2018/08/29 04:38:37+00,Elegu Ohankwu 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,EBSCHR25,116120,6.17,8.12
8.129101667,6.166018333,116121,Nkumoro,Mixed,,racheal.olarewaju,,Mixed,GRID,2018/08/29 04:38:37+00,Nkumoro Market 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,EBSCHR25,116121,6.17,8.13
8.03483,6.261875,116122,Odeligbo,Clothing Food Stuff,,racheal.olarewaju,,Mixed,GRID,2018/08/29 04:38:37+00,Odeligbo Market 1,No,No,No,No,No,No,Yes,1,EBSEBJ10,116122,6.26,8.03
7.748025,6.50781,116123,Ugboenyim,Mixed,,racheal.olarewaju,,Mixed,GRID,2018/08/29 04:38:37+00,Ugboenyim Market 1,No,No,No,No,No,No,Yes,1,EBSZLL29,116123,6.51,7.75
8.911321,6.6997238,116124,Ugidi,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Ugidi Market,Yes,No,No,No,Yes,No,No,,CRSABE06,116124,6.7,8.91
8.9123612,6.7001816,116125,Ezekobe market,,,oluwadare.sewedo,Food items,Mixed Other,GRID,2018/08/29 04:38:37+00,Mosmira Super Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSABE06,116125,6.7,8.91
8.077351667,5.810801667,116126,Egbizum,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Egbizum Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSGEP01,116126,5.81,8.08
8.518308333,6.022283333,116127,Okosora Palm Wine,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Okosora Palm Wine Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSKMM07,116127,6.02,8.52
8.57346,6.53423,116128,Mfom 1,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Mfom 1 Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSCKK08,116128,6.53,8.57
8.3433246,4.9459276,116132,Goldie,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Goldie Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSANA10,116132,4.95,8.34
8.8716583,6.557745,116133,Odajie,,,oluwadare.sewedo,,Clothing Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Odajie Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSGGJ01,116133,6.56,8.87
8.356531667,4.967723333,116134,Edim Otop,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Edim Otop Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSANA10,116134,4.97,8.36
8.3728014,4.9661758,116135,Bush Meat And Palm Wine,,,oluwadare.sewedo,,Clothing Livestock Food Stuff,GRID,2018/08/29 04:38:37+00,Bush Meat And Palm Wine Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSANA10,116135,4.97,8.37
8.7982167,6.6563083,116136,Joepal Supermarkets,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Joepal Supermarkets,Yes,No,Yes,Yes,Yes,No,Yes,,CRSGGJ04,116136,6.66,8.8
8.3330483,4.94546,116137,Abasi Obori,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Abasi Obori Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSANA10,116137,4.95,8.33
8.1218333,5.885795,116146,Market Area,,,oluwadare.sewedo,Lifestock,Clothing Livestock Mixed Other,GRID,2018/08/29 04:38:37+00,Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSGEP03,116146,5.89,8.12
8.3719417,5.055515,116147,Calabar Municipal Ultra Modern Abattoir Ikot Eneobong,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Calabar Municipal Ultra Modern Market Abattoir Ikot Eneobong,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSDUK07,116147,5.06,8.37
8.31685,4.9377017,116148,Mbukpa,,,oluwadare.sewedo,,Clothing Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Mbukpa Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSANA12,116148,4.94,8.32
8.3247567,4.9276283,116149,Otongkagha Efiowan,,,oluwadare.sewedo,,Clothing Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Otongkagha Efiowan Market,Yes,No,Yes,Yes,Yes,Yes,Yes,,CRSANA12,116149,4.93,8.32
8.338483333,6.064911667,116152,Eshafor Eja,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Eshafor Eja Market,Yes,Yes,No,No,No,No,No,,CRSBRA03,116152,6.06,8.34
8.3367789,4.9618165,116153,Mami,,,oluwadare.sewedo,,Clothing Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Mami Market,Yes,Yes,Yes,Yes,Yes,Yes,No,,CRSANA10,116153,4.96,8.34
8.3398918,4.9618019,116154,Akim,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Akim Market,Yes,Yes,Yes,Yes,Yes,Yes,No,,CRSANA10,116154,4.96,8.34
8.7795367,6.4392333,116155,Timber,,,oluwadare.sewedo,"Food stuff, agricultural produce, etc.",Other,GRID,2018/08/29 04:38:37+00,Timber Market,Yes,Yes,Yes,Yes,Yes,Yes,No,,CRSBJE04,116155,6.44,8.78
8.566641667,5.939973333,116157,Akpanna Omindom Ikom,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Akpanna Market Omindom Ikom,Yes,Yes,Yes,Yes,Yes,Yes,No,,CRSKMM06,116157,5.94,8.57
8.02551,5.5911,116158,Ugbem,,,oluwadare.sewedo,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Ugbem Market,Yes,Yes,Yes,Yes,Yes,Yes,No,,CRSAKP04,116158,5.59,8.03
8.806233333,6.531798333,116160,Oku Aro,,,oluwadare.sewedo,,Clothing Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Oku Aro Market,Yes,Yes,No,No,Yes,No,No,,CRSBJE01,116160,6.53,8.81
8.430188333,6.523673333,116161,Ezekwe,,,oluwadare.sewedo,,Clothing Electronic Spare Parts Food Stuff,GRID,2018/08/29 04:38:37+00,Ezekwe Market,Yes,Yes,No,No,Yes,No,No,,CRSCKK14,116161,6.52,8.43
8.620061667,5.946928333,116162,Okpanga Mkpansi,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Okpanga Mkpansi,Yes,No,No,No,Yes,No,No,,CRSKMM06,116162,5.95,8.62
8.2856267,6.00249,116163,Imabana Ochokwu,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Imabana Ochokwu Market,Yes,No,No,No,Yes,No,No,,CRSBRA02,116163,6,8.29
8.6756587,6.3622082,116164,Nkonfab,,,oluwadare.sewedo,,Clothing Livestock Food Stuff,GRID,2018/08/29 04:38:37+00,Nkonfab Market,Yes,No,No,No,No,No,No,,CRSKMM10,116164,6.36,8.68
8.343215,6.056108333,116165,Ahana,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Ahana Market,Yes,No,No,No,No,No,No,,CRSBRA03,116165,6.06,8.34
8.7519817,6.6830233,116166,Ezekobe,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Ezekobe Market,No,No,Yes,No,No,No,No,,CRSCKK04,116166,6.68,8.75
8.7443268,5.9984209,116168,Adijingkpor,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Adijingkpor Market,No,No,Yes,No,No,No,No,,CRSKMM03,116168,6,8.74
8.1914317,5.939655,116169,Ekpeti,,,oluwadare.sewedo,,Clothing Food Stuff,GRID,2018/08/29 04:38:37+00,Ekpeti Market,No,No,Yes,No,No,No,No,,CRSGEP07,116169,5.94,8.19
8.119838333,5.883863333,116170,Obghte,,,oluwadare.sewedo,,Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Obghte Market,No,No,Yes,No,No,No,No,,CRSGEP03,116170,5.88,8.12
8.211343333,5.919693333,116171,Inyima,,,oluwadare.sewedo,,Livestock Food Stuff,GRID,2018/08/29 04:38:37+00,Inyima Market,No,Yes,No,No,Yes,No,No,,CRSGEP08,116171,5.92,8.21
8.5055133,4.8336917,116172,Ekpri Ikang,,,oluwadare.sewedo,,Clothing Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Ekpri Ikang Market,No,Yes,No,Yes,No,Yes,No,,CRSBKS05,116172,4.83,8.51
8.1724383,5.1677633,116173,Okurikang Okoyong,,,oluwadare.sewedo,,Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Okurikang Okoyong Market,No,Yes,No,Yes,No,Yes,No,,CRSDUK06,116173,5.17,8.17
8.04658,5.615685,116174,Okurike,,,oluwadare.sewedo,,Clothing Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Okurike Market,No,Yes,Yes,Yes,Yes,Yes,No,,CRSAKP04,116174,5.62,8.05
7.9405167,5.58506,116175,Etono 2,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Etono 2 Market,No,Yes,Yes,Yes,Yes,Yes,No,,CRSAKP01,116175,5.59,7.94
8.3220983,4.9157967,116176,Esuk Anantigha,,,oluwadare.sewedo,,Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Esuk Anantigha Market,No,Yes,Yes,Yes,No,No,No,,CRSANA12,116176,4.92,8.32
8.123286667,5.8832,116178,Mkpeni Road,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Mkpeni Road Market,No,Yes,Yes,No,Yes,Yes,No,,CRSGEP03,116178,5.88,8.12
8.259606667,5.95361,116180,Ababene,,,oluwadare.sewedo,Fire wood,Food Stuff Other,GRID,2018/08/29 04:38:37+00,Ababene Market,No,Yes,No,No,Yes,Yes,No,,CRSBRA10,116180,5.95,8.26
8.5048294,4.9825431,116181,Udua Nyom Ebe,,,oluwadare.sewedo,,Clothing Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Udua Nyom Ebe Market,No,Yes,No,No,No,Yes,No,,CRSKTA07,116181,4.98,8.5
8.4196467,4.8402317,116184,Esuk Idebe,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Esuk Idebe Market,No,Yes,No,No,Yes,Yes,No,,CRSKTA02,116184,4.84,8.42
8.280088333,5.99636,116185,Apiapum,,,oluwadare.sewedo,,Clothing Livestock Food Stuff,GRID,2018/08/29 04:38:37+00,Apiapum Market,No,Yes,No,No,Yes,Yes,No,,CRSBRA02,116185,6,8.28
8.470761667,6.42987,116186,Wanudu Community,,,oluwadare.sewedo,,Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Wanudu Community Market,No,Yes,No,Yes,Yes,No,No,,CRSGGJ10,116186,6.43,8.47
9.0929383,6.5489917,116188,Ikgbo,,,oluwadare.sewedo,,Clothing Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Community Market Ikgbo,No,Yes,No,Yes,No,No,No,,CRSUDU04,116188,6.55,9.09
8.1138567,5.9132817,116189,Ofrekpe,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Ofrekpe Market,No,Yes,No,Yes,No,No,No,,CRSGEP03,116189,5.91,8.11
8.121773333,5.885751667,116190,Pavilion,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Pavilion Market,No,Yes,No,No,No,No,No,,CRSGEP03,116190,5.89,8.12
8.06653,5.90021,116192,Eghe Osu,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Eghe Osu Market,,,,,,,,,CRSTGD03,116192,5.9,8.07
8.02376,5.88739,116195,Vumvum,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Vumvum Market,,,,,,,,,CRSTGD10,116195,5.89,8.02
8.26548,5.39899,116196,Dugbem,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Dugbem Market,,,,,,,,,CRSKAM04,116196,5.4,8.27
8.75868,6.52315,116197,Ntamante,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Ntamante Market,,,,,,,,,CRSGGJ06,116197,6.52,8.76
8.39364,5.07025,116198,Ekabobo Timber,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Ekabobo Timber Market,,,,,,,,,CRSKTA10,116198,5.07,8.39
8.42918,6.24505,116202,Eshafor Eja,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Eshafor Eja Market,,,,,,,,,CRSBRA09,116202,6.25,8.43
8.36754,6.09495,116203,Obhane,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Obhane Market,,,,,,,,,CRSBRA11,116203,6.09,8.37
8.90621,6.56864,116204,Kese Edide,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Kese Edide,,,,,,,,,CRSGGJ01,116204,6.57,8.91
8.74925,6.86548,116205,Anyogba Gbadu,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Anyogba Gbadu Market,,,,,,,,,CRSCKK11,116205,6.87,8.75
7.98925,5.88603,116206,Abe Upeh Igbor,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Abe Upeh Igbor Market,,,,,,,,,CRSTGD08,116206,5.89,7.99
7.98946,5.88689,116207,Afafanyi Central,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Afafanyi Central,,,,,,,,,CRSTGD08,116207,5.89,7.99
7.97484,5.69809,116208,Abanwan Beach,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Abanwan Beach Market,,,,,,,,,CRSAKP06,116208,5.7,7.97
8.36601,5.96655,116209,Ohana,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Ohana Market,,,,,,,,,CRSBRA04,116209,5.97,8.37
8.36672,6.09314,116210,Obhane Garri,,,racheal.olarewaju,,,OSGOF,2018/08/29 04:38:37+00,Obhane Garri Market,,,,,,,,,CRSBRA11,116210,6.09,8.37
3.994448333,6.968193333,116212,Okesopin,,,oluwadare.sewedo,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed Other,GRID,2018/08/29 04:38:37+00,Obada Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSIUN06,116212,6.97,3.99
3.913768206,6.938828184,116213,Oja Ago Iwoye,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Ago Iwoye Market,No,No,No,No,No,No,Yes,,OGSIUN01,116213,6.94,3.91
3.24060878,6.701108214,116214,Sango,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Sango Market,Yes,Yes,Yes,Yes,Yes,Yes,No,,OGSADO15,116214,6.7,3.24
3.214571667,6.683596667,116215,Afobaje otta,,,oluwadare.sewedo,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Oja Otta Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSADO14,116215,6.68,3.21
3.9947117,6.7943983,116216,At onitasin,,,oluwadare.sewedo,,Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Ita Onitasin Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSIUU07,116216,6.79,3.99
4.0336983,6.7833783,116217,Olorunsogo,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Olorunsogo Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSIUU02,116217,6.78,4.03
2.838978333,6.531883333,116218,Ajegunle,,,oluwadare.sewedo,,Clothing Livestock Food Stuff,GRID,2018/08/29 04:38:37+00,Ajegunle Market Area,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSIKA08,116218,6.53,2.84
3.427888723,7.094223608,116219,Ayerose,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Ayerose Market,No,No,Yes,Yes,No,No,No,,OGSOBE04,116219,7.09,3.43
3.303543733,6.753748943,116220,Elewedu,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Elewedu Market,No,No,No,No,No,No,Yes,,OGSIFO09,116220,6.75,3.3
4.322851667,6.711333333,116221,Orita Market,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Orita Market,No,No,No,No,No,No,Yes,,OGSIUU10,116221,6.71,4.32
3.164723333,6.656198333,116223,Non standard market,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Gbanja Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSADO10,116223,6.66,3.16
2.839709898,6.532335119,116224,Akinlawon,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Akinlawon Market,No,No,Yes,No,No,No,No,,OGSIKA08,116224,6.53,2.84
2.84247,6.526906667,116225,Idojori Market,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Irojori Market,No,Yes,No,No,No,No,No,,OGSIKA08,116225,6.53,2.84
2.831225,6.551005,116226,Isale Odo,,,oluwadare.sewedo,,Livestock Food Stuff,GRID,2018/08/29 04:38:37+00,Isale Odo Market,No,No,No,Yes,No,No,No,,OGSIKA09,116226,6.55,2.83
3.5750687,7.0514808,116227,Solomo,,,oluwadare.sewedo,,Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Solomo Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSOBE06,116227,7.05,3.58
3.938091431,6.85112302,116228,Ijari,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Ijari Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSIUE02,116228,6.85,3.94
3.226329523,6.608365523,116230,Ayetoro,,,oluwadare.sewedo,,Clothing Mixed,GRID,2018/08/29 04:38:37+00,Divine Favour Plaza,Yes,Yes,Yes,Yes,Yes,Yes,No,,OGSADO10,116230,6.61,3.23
3.077016667,6.55201,116231,Kofedoti,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Meat Market,Yes,Yes,Yes,Yes,Yes,Yes,No,,OGSADO03,116231,6.55,3.08
3.198986667,6.60775,116232,Balogun itele,,,oluwadare.sewedo,,Other,GRID,2018/08/29 04:38:37+00,Ajiboso Plank Marketed,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSADO10,116232,6.61,3.2
3.237686667,6.691328333,116233,Odo earn along Abeokuta express Road,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Odo Earn Market,Yes,No,No,No,No,No,No,,OGSADO15,116233,6.69,3.24
3.889804306,6.834803196,116234,IkagbA,,,oluwadare.sewedo,,Food Stuff Mixed Other,GRID,2018/08/29 04:38:37+00,Ikangba Town Market,No,Yes,No,No,No,No,No,,OGSOGU16,116234,6.83,3.89
3.00335477,6.612663065,116236,Idofe,,,oluwadare.sewedo,,Clothing Food Stuff Other,GRID,2018/08/29 04:38:37+00,Omo Owo Otun Complex,Yes,Yes,Yes,Yes,Yes,Yes,No,,OGSADO04,116236,6.61,3
3.914141667,6.81658,116238,Idomowo,,,oluwadare.sewedo,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed Other,GRID,2018/08/29 04:38:37+00,New Market,Yes,Yes,Yes,Yes,Yes,Yes,No,,OGSIUE09,116238,6.82,3.91
3.4702594,7.2028587,116239,Arugbokosun,,,oluwadare.sewedo,,Other,GRID,2018/08/29 04:38:37+00,Arugbokosun Sawmill,Yes,Yes,Yes,Yes,Yes,Yes,No,,OGSODA10,116239,7.2,3.47
3.242563,6.7071153,116240,Sango,,,oluwadare.sewedo,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Sango Market 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSADO15,116240,6.71,3.24
3.342778075,7.157041605,116241,Itoku,,,oluwadare.sewedo,,Clothing Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Itoku Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,OGSABN15,116241,7.16,3.34
3.377106667,7.173146667,116242,Asero,,,oluwadare.sewedo,,Clothing Other,GRID,2018/08/29 04:38:37+00,Asero International Market Abeokuta Asero,Yes,Yes,Yes,Yes,Yes,Yes,No,,OGSABS02,116242,7.17,3.38
3.680456667,6.987826667,116244,Isara,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Isara Market,No,No,Yes,No,No,No,No,,OGSRMN04,116244,6.99,3.68
11.13829167,10.28641333,116246,Bauchi park,,,oluwadare.sewedo,Motor spare part and maintainance,Other,GRID,2018/08/29 04:38:37+00,Bauchi Park,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME01,116246,10.29,11.14
11.15729667,10.286945,116247,Jekadafari,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Tashan Shongo Market,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME07,116247,10.29,11.16
11.11864,9.921736667,116248,Pobawure market,,,oluwadare.sewedo,,Clothing Livestock Food Stuff,GRID,2018/08/29 04:38:37+00,Pobawure Market,Yes,,No,No,No,No,No,,GMSBLR06,116248,9.92,11.12
11.410205,9.7176,116249,Lakweme,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Lakweme Market,No,,No,No,No,No,No,,GMSKLT04,116249,9.72,11.41
11.4871633,9.8054517,116250,Karsu,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Yiri Central Market,No,,Yes,No,No,No,No,,GMSKLT10,116250,9.81,11.49
11.190155,10.28487167,116251,Railway quarters,,,oluwadare.sewedo,,Livestock,GRID,2018/08/29 04:38:37+00,New State Abbatoir,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME02,116251,10.28,11.19
11.1596,10.29933667,116252,Checheniya,,,oluwadare.sewedo,,Livestock,GRID,2018/08/29 04:38:37+00,Tike,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME11,116252,10.3,11.16
11.16114167,10.30068833,116253,Tashan Dukku,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Tashan Dukku Market,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME11,116253,10.3,11.16
11.21581667,10.34547833,116254,Kurba,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Kasuwan Kurba,No,,No,Yes,No,No,No,,GMSKWM08,116254,10.35,11.22
11.1895735,10.3012468,116255,Kagarawal,,,oluwadare.sewedo,,Livestock Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Kagarawal Mini Market,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME02,116255,10.3,11.19
11.188985,9.844831667,116256,Mutum Daya  Filiya Road,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Lakarai Market,No,,Yes,No,No,No,No,,GMSBLR02,116256,9.84,11.19
11.48271167,9.975335,116257,Dogon ruwa,,,oluwadare.sewedo,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Kasuwan Dogon Ruwa,No,,No,Yes,No,No,No,,GMSKLT01,116257,9.98,11.48
11.40309,9.867948333,116258,Kunghe,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Kunghe Market,No,,No,No,No,No,Yes,,GMSKLT01,116258,9.87,11.4
11.0411933,9.7238383,116259,Kwaya market,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Market,No,,No,No,Yes,No,No,,GMSBLR10,116259,9.72,11.04
11.16627167,10.28433,116260,Kumbiya kumbiya,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Kasuwan Kutare 2,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME08,116260,10.28,11.17
11.17512333,10.28248333,116261,Herwa Gana,,,oluwadare.sewedo,Building materials,Other,GRID,2018/08/29 04:38:37+00,Chimack Interbiz Group,Yes,,Yes,Yes,Yes,Yes,No,,GMSGME04,116261,10.28,11.18
11.176425,10.28146333,116262,Bolari east,,,oluwadare.sewedo,,Clothing Electronic Spare Parts Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Malay Super Market,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME04,116262,10.28,11.18
11.21115167,9.949983333,116263,Lashale,,,oluwadare.sewedo,,Clothing Livestock Food Stuff,GRID,2018/08/29 04:38:37+00,Lashale Sunday Market,No,,No,No,No,No,Yes,,GMSBLR04,116263,9.95,11.21
11.16750667,10.27448,116264,Pantami,,,oluwadare.sewedo,,Livestock Food Stuff,GRID,2018/08/29 04:38:37+00,Kasuwan Pompo,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME10,116264,10.27,11.17
11.33285167,9.825081667,116265,Sabon Kasuwa,,,oluwadare.sewedo,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/08/29 04:38:37+00,Kasuwan Hatsi Kaltungo,No,,No,No,Yes,No,No,,GMSKLT05,116265,9.83,11.33
11.16700333,10.27010833,116266,Pantami,,,oluwadare.sewedo,Goat And Sheep,Other,GRID,2018/08/29 04:38:37+00,Tiken Pantami,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME10,116266,10.27,11.17
11.16766,10.27015167,116267,Pantami,,,oluwadare.sewedo,Phones And Accessories,Other,GRID,2018/08/29 04:38:37+00,GSM Village,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME10,116267,10.27,11.17
11.16776667,10.27025167,116268,Pantami,,,oluwadare.sewedo,,Mixed,GRID,2018/08/29 04:38:37+00,Tashan Bus Market Pantami,Yes,,Yes,Yes,Yes,Yes,Yes,,GMSGME10,116268,10.27,11.17
11.3100817,9.8165217,116269,Sabonlayi,,,oluwadare.sewedo,,Clothing Livestock Electronic Spare Parts Food Stuff,GRID,2018/08/29 04:38:37+00,Kaltungo Market,No,,No,No,Yes,No,No,,GMSKLT05,116269,9.82,11.31
11.09999167,9.728455,116270,Shela,,,oluwadare.sewedo,,Food Stuff,GRID,2018/08/29 04:38:37+00,Kasuwan Tasha Shela,No,,No,No,Yes,No,No,,GMSBLR09,116270,9.73,11.1
8.862226782,9.855775937,116271,Dadin kowa,,,racheal.olarewaju,,Mixed,GRID,2018/08/29 04:38:37+00,Dadin Kowa Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,PLSBUU03,116271,9.86,8.86
10.09752833,9.59866,116272,Dogon Ruwa,Clothing Livestock Food Stuff Mixed,,racheal.olarewaju,,Mixed,GRID,2018/08/29 04:38:37+00,Dogon Ruwa Market,No,No,No,No,Yes,No,No,,PLSDNG14,116272,9.6,10.1
8.639586465,9.692340235,116273,Fangroi,Livestock Food Stuff,,racheal.olarewaju,,Mixed,GRID,2018/08/29 04:38:37+00,Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,PLSRYM04,116273,9.69,8.64
